date,actual,naive_last_5d_realized_vol,linear_regression,ridge,random_forest,selected_prediction,selected_residual
2025-05-06,0.0116678828724008,0.0082998312235535,0.009029111428736795,0.009049322873049914,0.013208010605837194,0.009049322873049914,0.0026185599993508862
2025-05-07,0.0120505611876387,0.0083645308993412,0.007996552419935049,0.008018043759610481,0.011696134907836756,0.008018043759610481,0.004032517428028218
2025-05-08,0.0121621562039328,0.0083185590311548,0.006606708712111366,0.006631386309064468,0.00805479318392305,0.006631386309064468,0.005530769894868332
2025-05-09,0.0113106561976409,0.0054523181513584,0.007113174070426583,0.007117408345882531,0.008018651164756925,0.007117408345882531,0.004193247851758369
2025-05-12,0.0027639231989655,0.0136893683139716,0.0070942280598069694,0.007101863383404548,0.008627298142716906,0.007101863383404548,-0.004337940184439048
2025-05-13,0.0036400480919823,0.0116678828724008,0.005604683482564868,0.0056090741298935685,0.008678370077384171,0.0056090741298935685,-0.0019690260379112683
2025-05-14,0.0081180163542249,0.0120505611876387,0.006803619840925827,0.006808488478659206,0.008604286869298544,0.006808488478659206,0.0013095278755656942
2025-05-15,0.0076654089839456,0.0121621562039328,0.006441455221745906,0.006446763555329028,0.008492075499283208,0.006446763555329028,0.001218645428616572
2025-05-16,0.006051564095511,0.0113106561976409,0.006084033189196714,0.006087215448841226,0.00771605493168075,0.006087215448841226,-3.565135333022645e-05
2025-05-19,0.0120844309102706,0.0027639231989655,0.006103971239147436,0.006097500699942349,0.00808376021237317,0.006097500699942349,0.005986930210328251
2025-05-20,0.0121740671422836,0.0036400480919823,0.006810827476507324,0.00680437883494198,0.007973211527502256,0.00680437883494198,0.00536968830734162
2025-05-21,0.009831656445079,0.0081180163542249,0.01008381451634504,0.010079450785393242,0.008623548905368823,0.010079450785393242,-0.00024779434031424116
2025-05-22,0.0098120420792786,0.0076654089839456,0.009670572723059054,0.009664223045108042,0.008584671789719686,0.009664223045108042,0.00014781903417055743
2025-05-23,0.008688732289006,0.006051564095511,0.010777890549482878,0.010767538210100154,0.008721368265511708,0.010767538210100154,-0.0020788059210941536
2025-05-27,0.004097700152254,0.0120844309102706,0.007965792470554468,0.007969460752134176,0.008685136826443918,0.007969460752134176,-0.003871760599880175
2025-05-28,0.0023620452757025,0.0121740671422836,0.007498792473674225,0.0075034556632502716,0.00868449719302039,0.0075034556632502716,-0.0051414103875477716
2025-05-29,0.0038488632744341,0.009831656445079,0.008231785736823906,0.008234071552193141,0.008351174367403093,0.008234071552193141,-0.004385208277759041
2025-05-30,0.0052752775032576,0.0098120420792786,0.006994291983519344,0.0069956215896723505,0.00820576477235865,0.0069956215896723505,-0.0017203440864147507
2025-06-02,0.0052953454284228,0.008688732289006,0.007153240868591747,0.00715445613471257,0.008143790237169215,0.00715445613471257,-0.0018591107062897703
2025-06-03,0.0052554808027654,0.004097700152254,0.006117424569095106,0.006111765541856147,0.007728604764299744,0.006111765541856147,-0.0008562847390907466
2025-06-04,0.005603112841767,0.0023620452757025,0.006420846068026454,0.006414530380201306,0.007693744959629642,0.006414530380201306,-0.0008114175384343059
2025-06-05,0.0043736240398848,0.003848863274434,0.006883949799565291,0.0068810387815660965,0.007857611680676823,0.0068810387815660965,-0.0025074147416812966
2025-06-06,0.0059623281831548,0.0052752775032576,0.005936106622166858,0.005935200425528683,0.006991858043569359,0.005935200425528683,2.712775762611641e-05
2025-06-09,0.0072621516246623,0.0052953454284228,0.005725279907400686,0.005725598691277966,0.007115611926486581,0.005725598691277966,0.0015365529333843343
2025-06-10,0.0076273748054318,0.0052554808027653,0.0052878356406109925,0.005292568367079915,0.006956117939170961,0.005292568367079915,0.002334806438351885
2025-06-11,0.0076315516736252,0.005603112841767,0.005505037821388835,0.0055060793602220715,0.00719619887430177,0.0055060793602220715,0.0021254723134031287
2025-06-12,0.007182625230415,0.0043736240398847,0.006354480954760457,0.006353784804596716,0.007736463722337446,0.006353784804596716,0.0008288404258182842
2025-06-13,0.0069540496921261,0.0059623281831548,0.00813973001086661,0.008136195005459992,0.007877964129658289,0.008136195005459992,-0.0011821453133338926
2025-06-16,0.0073623866876729,0.0072621516246623,0.007355749251371439,0.007353798711296632,0.007856385930563075,0.007353798711296632,8.587976376268035e-06
2025-06-17,0.0055552111117559,0.0076273748054318,0.008722825856239168,0.008719703167707855,0.007987429423132148,0.008719703167707855,-0.0031644920559519554
2025-06-18,0.0053645457940184,0.0076315516736252,0.007995016324784554,0.00799187557256066,0.008041754300887934,0.00799187557256066,-0.0026273297785422596
2025-06-20,0.0039198602726336,0.0071826252304149,0.008300568948554703,0.008297908935907499,0.007998683483487742,0.008297908935907499,-0.004378048663273898
2025-06-23,0.0036773586701973,0.0069540496921261,0.007867641420225346,0.00786431267109084,0.007990809975928534,0.00786431267109084,-0.004186954000893539
2025-06-24,0.0034569057855696,0.0073623866876729,0.005598217366307485,0.005595002541798355,0.007481007418459624,0.005595002541798355,-0.0021380967562287553
2025-06-25,0.0029977804047468,0.0055552111117559,0.005619869137438069,0.005616717192129376,0.0068600877083124755,0.005616717192129376,-0.002618936787382576
2025-06-26,0.0030763406491532,0.0053645457940184,0.006145062288991624,0.00614001144187299,0.00680274887133662,0.00614001144187299,-0.0030636707927197905
2025-06-27,0.0057378460627145,0.0039198602726336,0.005361345345595245,0.005353462417944534,0.005756410118568069,0.005353462417944534,0.000384383644769966
2025-06-30,0.0055378449195931,0.0036773586701973,0.00528610493309885,0.005279879901503387,0.006803138308715849,0.005279879901503387,0.00025796501808971264
2025-07-01,0.0058102499854073,0.0034569057855696,0.005162844183938817,0.0051560852408046795,0.006825239290292046,0.0051560852408046795,0.0006541647446026205
2025-07-02,0.0056828039122371,0.0029977804047467,0.005188903259756027,0.005184928745642945,0.006902676912923138,0.005184928745642945,0.0004978751665941552
2025-07-03,0.0048085511921183,0.0030763406491532,0.004634934849778224,0.004630838418415464,0.0060307048245205,0.004630838418415464,0.00017771277370283618
2025-07-07,0.00316113806039,0.0057378460627144,0.006027102850991699,0.006024522360172788,0.007549843555732343,0.006024522360172788,-0.0028633842997827885
2025-07-08,0.0037694279386229,0.0055378449195931,0.005854001144348933,0.005851915691161988,0.006803035832584398,0.005851915691161988,-0.002082487752539088
2025-07-09,0.0030412533515225,0.0058102499854073,0.0052712503624130595,0.005271481122228611,0.00580177571416811,0.005271481122228611,-0.0022302277707061105
2025-07-10,0.003636008898425,0.0056828039122371,0.0049175741832337,0.004917961929603736,0.005777176952039192,0.004917961929603736,-0.0012819530311787364
2025-07-11,0.0031524516004044,0.0048085511921182,0.005675695664703763,0.005675333251919876,0.006053989604681156,0.005675333251919876,-0.002522881651515476
2025-07-14,0.003152336838474,0.0031611380603899,0.006411184240598796,0.006408707277599597,0.007214025195769329,0.006408707277599597,-0.0032563704391255976
2025-07-15,0.0019668176346409,0.0037694279386229,0.005898917123227491,0.005895695472281509,0.007388225832894808,0.005895695472281509,-0.003928877837640609
2025-07-16,0.0030489566274805,0.0030412533515224,0.0060841819108813835,0.0060794684602894665,0.007323276540397597,0.0060794684602894665,-0.0030305118328089664
2025-07-17,0.0028989136887523,0.003636008898425,0.0054692067348439885,0.0054650752735128545,0.006949930138034903,0.0054650752735128545,-0.0025661615847605546
2025-07-18,0.0027386092404517,0.0031524516004044,0.005239587601853139,0.0052352960392949436,0.0064327497943172125,0.0052352960392949436,-0.0024966867988432434
2025-07-21,0.0029111624764993,0.0031523368384739,0.005345495732387876,0.005342603396169342,0.007603186773449376,0.005342603396169342,-0.0024314409196700415
2025-07-22,0.0036680446772229,0.0019668176346408,0.004985709837932555,0.0049810338981863145,0.007269153047541824,0.0049810338981863145,-0.0013129892209634147
2025-07-23,0.002304404518317,0.0030489566274804,0.004221252114962284,0.0042175628701266055,0.006393600227216087,0.0042175628701266055,-0.0019131583518096056
2025-07-24,0.0027196090656949,0.0028989136887522,0.004252751514877539,0.004248594361519383,0.00652203238174313,0.004248594361519383,-0.0015289852958244826
2025-07-25,0.0057832995714262,0.0027386092404517,0.004205506172154372,0.004202295604094138,0.006521169463154592,0.004202295604094138,0.0015810039673320618
2025-07-28,0.0097992353052783,0.0029111624764993,0.004297329851635742,0.0042939986883883865,0.006657838181085818,0.0042939986883883865,0.005505236616889914
2025-07-29,0.0098720814983498,0.0036680446772228,0.0051756820201690895,0.005173247226596437,0.007184870999786474,0.005173247226596437,0.0046988342717533636
2025-07-30,0.0106012379494116,0.0023044045183169,0.004618607751197359,0.004613801645761693,0.006827905165073772,0.004613801645761693,0.005987436303649906
2025-07-31,0.0104896506340464,0.0027196090656948,0.005886265267593369,0.005882219327949775,0.007909026982623583,0.005882219327949775,0.004607431306096625
2025-08-01,0.00690659016741,0.0057832995714261,0.009265176308187921,0.009260853699964766,0.008440126292713243,0.009260853699964766,-0.0023542635325547664
2025-08-04,0.0051919937809938,0.0097992353052783,0.007539068617223732,0.00753786887589292,0.0077021330968621415,0.00753786887589292,-0.0023458750948991205
2025-08-05,0.0053391007644958,0.0098720814983498,0.007080525507708314,0.007079273719825652,0.007862356777770294,0.007079273719825652,-0.0017401729553298516
2025-08-06,0.0051794575219369,0.0106012379494116,0.007152183628412544,0.00715364815815899,0.007391936372243588,0.00715364815815899,-0.0019741906362220896
2025-08-07,0.0049990157178913,0.0104896506340464,0.006615548096153796,0.006616525724502337,0.007007070151641406,0.006616525724502337,-0.0016175100066110372
2025-08-08,0.0052142925022491,0.00690659016741,0.005617783144631997,0.0056150639941779275,0.00578025568429101,0.0056150639941779275,-0.0004007714919288278
2025-08-11,0.0048870746300264,0.0051919937809937,0.005975197434892294,0.005969064459075836,0.005867509378354746,0.005969064459075836,-0.001081989829049436
2025-08-12,0.0030847911848755,0.0053391007644958,0.00548598898082822,0.005481533919465162,0.005714242563442798,0.005481533919465162,-0.0023967427345896624
